SQLDATE,Actor1Name,Actor2Name,QuadClass,GoldsteinScale,NumArticles,AvgTone,IsHumanitarianCrisis,sum,count,mean
2015-02-20,,GUNMEN,4,-5.0,2,-7.48031496062992,False,43,1297,0.03315343099460293
2015-02-20,IRAN,,1,3.2,2,-3.40909090909091,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,AL QAEDA,1,7.0,4,-2.07547169811321,False,43,1297,0.03315343099460293
2015-02-20,,EXTREMIST,3,-4.0,8,-6.14101592115238,False,43,1297,0.03315343099460293
2015-02-20,REPRESENTATIVES,SANA,3,-6.5,2,0.82417582417583,False,43,1297,0.03315343099460293
2015-02-20,,YEMEN,3,-6.5,4,-9.35114503816791,False,43,1297,0.03315343099460293
2015-02-20,HASSAN,YEMEN,1,0.0,4,-1.4321295143213,False,43,1297,0.03315343099460293
2015-02-20,,GOVERNMENT,1,3.4,10,-2.84605433376455,False,43,1297,0.03315343099460293
2015-02-20,YEMENI,ADEN,2,5.0,8,-6.4516129032258,False,43,1297,0.03315343099460293
2015-02-20,SAUDI ARABIA,UNITED STATES,4,-4.0,4,-3.8860103626943,False,43,1297,0.03315343099460293
2015-02-20,,PRINCE,1,2.8,6,1.45348837209302,False,43,1297,0.03315343099460293
2015-02-20,,YEMENI,3,-4.4,5,-1.19904076738609,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,MUSLIM,1,-2.0,6,-6.24203821656051,False,43,1297,0.03315343099460293
2015-02-20,ISLAMIC,SUNNI,3,-2.0,2,-9.009009009009,False,43,1297,0.03315343099460293
2015-02-20,GUNMEN,ARMY,4,-10.0,2,-5.25362318840579,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,PRESIDENT,2,7.0,10,-0.862068965517239,False,43,1297,0.03315343099460293
2015-02-20,STUDENT,,1,1.9,8,0.625,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,MILITANT,4,-5.0,10,-0.862068965517239,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,,4,-10.0,6,-3.98230088495575,False,43,1297,0.03315343099460293
2015-02-20,SANAA,ARMED GROUP,2,7.4,10,-6.12244897959184,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,SOMALI,1,4.0,4,-7.16049382716049,False,43,1297,0.03315343099460293
2015-02-20,ALI ABDULLAH,YEMENI,3,-6.5,6,-2.84605433376455,False,43,1297,0.03315343099460293
2015-02-20,,ISLAMIC,3,-2.0,6,-5.58375634517766,False,43,1297,0.03315343099460293
2015-02-20,UNITED KINGDOM,UNITED STATES,1,-0.3,2,-4.78468899521531,False,43,1297,0.03315343099460293
2015-02-20,POLITICAL PARTIES,YEMEN,3,-5.0,8,-2.48447204968944,False,43,1297,0.03315343099460293
2015-02-20,AUTHORITIES,YEMEN,3,-2.0,2,-1.4321295143213,False,43,1297,0.03315343099460293
2015-02-20,ACTIVIST,MILITANT,4,-10.0,2,-6.20549338758902,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,,1,5.2,4,-5.96330275229358,False,43,1297,0.03315343099460293
2015-02-20,STUDENT,YEMEN,1,1.9,2,-2.04444444444444,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,ARMY OFFICER,1,1.0,4,-2.05992509363296,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,,1,3.5,10,3.73134328358208,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,TELEVISION,4,-5.0,2,-4.67762326169406,False,43,1297,0.03315343099460293
2015-02-20,WORLD BANK,,2,-2.0,6,-2.03821656050955,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,REUTERS,1,0.4,2,-6.15835777126099,False,43,1297,0.03315343099460293
2015-02-20,,YEMEN,1,2.8,6,-4.85436893203883,False,43,1297,0.03315343099460293
2015-02-20,PARIS,MAGAZINE,1,0.4,4,-6.89655172413793,False,43,1297,0.03315343099460293
2015-02-20,UNITED KINGDOM,YEMEN,4,-4.0,2,-4.78468899521531,False,43,1297,0.03315343099460293
2015-02-20,PRESIDENT,YEMEN,4,-9.5,10,-5.73394495412844,False,43,1297,0.03315343099460293
2015-02-20,NEWSPAPER,,2,7.0,10,-2.21518987341772,False,43,1297,0.03315343099460293
2015-02-20,GUNMEN,,4,-10.0,2,-12.7659574468085,False,43,1297,0.03315343099460293
2015-02-20,EGYPTIAN,,1,3.0,2,-5.04854368932039,False,43,1297,0.03315343099460293
2015-02-20,UNITED STATES,YEMEN,1,2.8,2,-1.92307692307693,False,43,1297,0.03315343099460293
2015-02-20,MILITIA,,2,5.0,10,-4.18848167539267,False,43,1297,0.03315343099460293
2015-02-20,YEMENI,,1,0.0,42,-3.75799528341901,False,43,1297,0.03315343099460293
2015-02-20,UNITED NATIONS,YEMEN,1,4.0,10,3.76344086021506,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,,4,-10.0,4,-6.2552831783601,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,,4,-10.0,1,-1.21765601217656,False,43,1297,0.03315343099460293
2015-02-20,MILITIA,SECURITY FORCE,2,6.0,10,-2.55813953488372,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,SUNNI,4,-4.0,8,0.19230769230769,False,43,1297,0.03315343099460293
2015-02-20,MILITARY,,4,-10.0,10,-8.73362445414851,False,43,1297,0.03315343099460293
2015-02-20,PRESIDENT,YEMEN,1,0.0,3,-4.43349753694581,False,43,1297,0.03315343099460293
2015-02-20,,GOVERNMENT,4,-10.0,10,-4.67762326169406,False,43,1297,0.03315343099460293
2015-02-20,,ADEN,1,1.0,10,-1.34003350083752,False,43,1297,0.03315343099460293
2015-02-20,MINIST,,2,5.0,10,-0.64516129032258,False,43,1297,0.03315343099460293
2015-02-20,SHIA,SANAA,4,-9.5,2,-5.35714285714286,False,43,1297,0.03315343099460293
2015-02-20,DELEGATE,YEMENI,1,3.0,2,0.0,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,PRISONER,4,-7.0,10,-9.6,False,43,1297,0.03315343099460293
2015-02-20,COMMANDER,YEMEN,4,-8.0,10,-5.66037735849056,False,43,1297,0.03315343099460293
2015-02-20,ARMY,VILLAGE,4,-10.0,10,-4.21455938697318,False,43,1297,0.03315343099460293
2015-02-20,ISRAEL,FIGHTER,4,-10.0,2,-7.35785953177257,False,43,1297,0.03315343099460293
2015-02-20,HASSAN,YEMEN,1,0.0,6,-1.4321295143213,False,43,1297,0.03315343099460293
2015-02-20,REGIMENT,ARMED GROUP,2,6.4,10,-6.2552831783601,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,AL QAEDA,2,-2.0,4,-2.07547169811321,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,UN ENVOY,1,4.0,2,-1.4321295143213,False,43,1297,0.03315343099460293
2015-02-20,SAUDI ARABIA,SHIITE,4,-10.0,5,-5.83873957367933,False,43,1297,0.03315343099460293
2015-02-20,FIGHTER,FIGHTER,3,-2.0,10,-2.37717908082409,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,MILITARY OFFICIAL,4,-10.0,2,-9.34579439252336,False,43,1297,0.03315343099460293
2015-02-20,ISLAM,ISLAM,1,3.5,4,-4.08079142621599,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,UNITED NATIONS,3,-7.0,4,-5.25362318840579,True,43,1297,0.03315343099460293
2015-02-20,FIGHTER,ISRAEL,4,-10.0,2,-7.35785953177257,False,43,1297,0.03315343099460293
2015-02-20,AMBASSADOR,,3,-5.0,8,-1.4321295143213,False,43,1297,0.03315343099460293
2015-02-20,ISLAMIC,YEMEN,4,-5.0,2,-6.24203821656051,False,43,1297,0.03315343099460293
2015-02-20,BUSINESS,,1,0.0,10,-8.60927152317878,False,43,1297,0.03315343099460293
2015-02-20,SANAA,SHIA,1,3.5,1,-1.62162162162162,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,MILITIA,4,-10.0,6,-2.21285563751317,False,43,1297,0.03315343099460293
2015-02-20,ADEN,EMPLOYEE,1,1.0,10,0.10634526763559,False,43,1297,0.03315343099460293
2015-02-20,UNITED STATES,IRAN,1,2.8,1,-1.17749672917575,False,43,1297,0.03315343099460293
2015-02-20,PRESIDENT,MILITANT,4,-5.0,10,-3.37711069418387,False,43,1297,0.03315343099460293
2015-02-20,,YEMEN,1,8.0,1,-2.37717908082409,False,43,1297,0.03315343099460293
2015-02-20,POLICE,,4,-10.0,10,-1.71755725190839,False,43,1297,0.03315343099460293
2015-02-20,ENVOY,,1,3.5,5,-5.80431177446103,False,43,1297,0.03315343099460293
2015-02-20,ADEN,PRESIDENT,2,7.4,10,-9.97679814385152,True,43,1297,0.03315343099460293
2015-02-20,,YEMEN,1,7.0,2,-2.04444444444444,False,43,1297,0.03315343099460293
2015-02-20,,YEMEN,1,4.0,10,-0.75301204819278,False,43,1297,0.03315343099460293
2015-02-20,MILITIA,YEMEN,2,7.0,2,-1.74418604651163,False,43,1297,0.03315343099460293
2015-02-20,OBAMA,,1,3.0,5,-8.60927152317878,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,,4,-5.0,2,-2.1310181531176,False,43,1297,0.03315343099460293
2015-02-20,GUNMEN,,4,-10.0,2,-6.66666666666667,False,43,1297,0.03315343099460293
2015-02-20,ADEN,YEMEN,2,5.0,1,-6.38297872340425,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,,2,7.4,10,-4.34782608695652,False,43,1297,0.03315343099460293
2015-02-20,UNITED NATIONS,,1,5.0,10,-8.98876404494382,False,43,1297,0.03315343099460293
2015-02-20,,YEMEN,4,-10.0,10,-3.89830508474576,False,43,1297,0.03315343099460293
2015-02-20,THE UN,,1,3.0,10,-2.10325047801148,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,ENVOY,1,2.8,8,-4.97652582159624,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,COMMANDER,4,-10.0,4,-2.65848670756646,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,,3,-4.0,4,-9.765625,False,43,1297,0.03315343099460293
2015-02-20,SANA,,1,7.0,5,0.806451612903224,False,43,1297,0.03315343099460293
2015-02-20,MILITARY OFFICIAL,YEMENI,4,-10.0,1,-6.76532769556025,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,WORLD BANK,2,-2.0,4,-2.03821656050955,False,43,1297,0.03315343099460293
2015-02-20,IRAN,THE US,2,7.0,2,-9.28961748633883,False,43,1297,0.03315343099460293
2015-02-20,POLITY,INSURGENT FORCE,4,-9.0,4,-6.97583261245675,True,43,1297,0.03315343099460293
2015-02-20,LIBYA,MILITANT,4,-10.0,2,-6.20549338758902,False,43,1297,0.03315343099460293
2015-02-20,LIVERPOOL,YEMENI,1,2.8,10,0.38610038610038,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,MILITARY,3,-2.0,10,-5.95238095238095,False,43,1297,0.03315343099460293
2015-02-20,DOCTOR,,1,3.0,10,1.10759493670886,False,43,1297,0.03315343099460293
2015-02-20,UNITED STATES,,1,-0.4,1,-2.52600297176821,False,43,1297,0.03315343099460293
2015-02-20,ARMED FORCES,,1,3.0,10,-3.95634379263302,False,43,1297,0.03315343099460293
2015-02-20,UNITED NATIONS,YEMEN,3,-7.0,6,-5.25362318840579,True,43,1297,0.03315343099460293
2015-02-20,YEMEN,,3,-6.5,10,-8.67579908675799,False,43,1297,0.03315343099460293
2015-02-20,MUSLIM,,1,1.0,3,-4.08079142621599,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,,1,4.0,2,0.0,False,43,1297,0.03315343099460293
2015-02-20,SHIA,ADEN,1,3.0,1,-6.4516129032258,False,43,1297,0.03315343099460293
2015-02-20,RIYADH,YEMEN,3,-4.0,4,-3.49650349650349,False,43,1297,0.03315343099460293
2015-02-20,,YEMEN,1,4.0,2,-2.42825607064018,False,43,1297,0.03315343099460293
2015-02-20,BISHOP,LEBANON,3,-4.4,2,-1.45748987854251,False,43,1297,0.03315343099460293
2015-02-20,ENVOY,POLITICIAN,1,3.5,10,-4.02777777777778,False,43,1297,0.03315343099460293
2015-02-20,THE OPPOSITION,,3,-6.5,10,-4.67762326169406,False,43,1297,0.03315343099460293
2015-02-20,YEMENI,,2,7.4,10,5.00641848523749,True,43,1297,0.03315343099460293
2015-02-20,FIGHTER,YEMENI,4,-10.0,8,-6.78090772218966,False,43,1297,0.03315343099460293
2015-02-20,YEMENI,CITIZEN,4,-10.0,10,-8.12883435582822,False,43,1297,0.03315343099460293
2015-02-20,TERRORIST,AL QAEDA,4,-10.0,10,-2.55813953488372,False,43,1297,0.03315343099460293
2015-02-20,GULF COOPERATION COUNCIL,UNITED NATIONS,3,-2.0,5,-4.67762326169406,False,43,1297,0.03315343099460293
2015-02-20,PALESTINE,EGYPT,1,1.0,2,0.22222222222223,False,43,1297,0.03315343099460293
2015-02-20,SAUDI ARABIA,YEMEN,1,4.0,4,-2.73141122913505,False,43,1297,0.03315343099460293
2015-02-20,,ACTIVIST,1,1.0,6,-5.82010582010582,False,43,1297,0.03315343099460293
2015-02-20,HOUSE OF REPRESENTATIVES,,1,4.0,10,1.7725258493353,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,,2,7.0,10,-0.88495575221239,False,43,1297,0.03315343099460293
2015-02-20,ISRAEL,,1,0.0,5,-1.47710487444609,False,43,1297,0.03315343099460293
2015-02-20,JOURNALIST,COMMUNITY,1,1.9,3,-4.6242774566474,False,43,1297,0.03315343099460293
2015-02-20,THE UN,YEMENI,3,-5.0,5,-1.92307692307693,False,43,1297,0.03315343099460293
2015-02-20,YEMENI,,4,-5.0,6,-6.45879732739421,False,43,1297,0.03315343099460293
2015-02-20,SHIITE,,3,-4.0,10,-1.71755725190839,False,43,1297,0.03315343099460293
2015-02-20,,UNITED NATIONS,1,1.0,10,-2.31292517006802,False,43,1297,0.03315343099460293
2015-02-20,UN SECURITY COUNCIL,YEMEN,1,8.0,10,2.69886363636364,False,43,1297,0.03315343099460293
2015-02-20,,GUNMEN,4,-10.0,2,-13.6363636363636,False,43,1297,0.03315343099460293
2015-02-20,EGYPTIAN,LIBYA,4,-9.0,1,-3.84356035064059,True,43,1297,0.03315343099460293
2015-02-20,PREACHER,,1,0.0,2,1.21951219512195,False,43,1297,0.03315343099460293
2015-02-20,YEMENI,IRAN,1,0.0,2,0.61855670103092,False,43,1297,0.03315343099460293
2015-02-20,MEXICO,YEMENI,4,-10.0,4,-7.02341137123745,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,TELEVISION,4,-5.0,2,-4.67762326169406,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,IRAN,1,4.0,2,-1.17749672917575,False,43,1297,0.03315343099460293
2015-02-20,OBAMA,IRAQ,4,-10.0,10,-4.72350230414747,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,MOROCCAN,1,4.0,3,-2.91666666666666,False,43,1297,0.03315343099460293
2015-02-20,FIGHTER,GOVERNMENT FORCES,4,-10.0,5,-2.77777777777777,False,43,1297,0.03315343099460293
2015-02-20,,YEMEN,1,4.0,20,3.10269596384604,False,43,1297,0.03315343099460293
2015-02-20,MOROCCAN,YEMEN,1,4.0,1,-3.33333333333333,False,43,1297,0.03315343099460293
2015-02-20,MILITARY,,4,-10.0,10,0.617283950617289,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,PRISONER,4,-7.0,10,-2.79269602577873,False,43,1297,0.03315343099460293
2015-02-20,STUDENT,YEMEN,1,1.9,4,-2.04444444444444,False,43,1297,0.03315343099460293
2015-02-20,MILITIA,,4,-9.5,10,-4.18848167539267,False,43,1297,0.03315343099460293
2015-02-20,TEHRAN,YEMEN,1,3.5,2,1.3986013986014,False,43,1297,0.03315343099460293
2015-02-20,,MILITARY,1,2.8,6,-4.85436893203883,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,MINDANAO,4,-5.0,4,-4.62962962962963,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,,4,-9.0,4,-9.35114503816791,True,43,1297,0.03315343099460293
2015-02-20,YEMEN,,3,-2.0,1,-9.35114503816791,False,43,1297,0.03315343099460293
2015-02-20,MEXICO,YEMEN,1,3.4,1,-7.02341137123745,False,43,1297,0.03315343099460293
2015-02-20,LEGISLATIVE BODY,,1,-0.4,6,-7.53424657534247,False,43,1297,0.03315343099460293
2015-02-20,FIGHTER,YEMEN,1,7.0,4,-6.24203821656051,False,43,1297,0.03315343099460293
2015-02-20,,COMMUNITY,1,1.0,10,2.08768267223382,False,43,1297,0.03315343099460293
2015-02-20,,ASSAILANT,4,-9.0,4,-6.76532769556025,True,43,1297,0.03315343099460293
2015-02-20,OBAMA,REPRESENTATIVES,1,1.0,10,-5.4820415879017,False,43,1297,0.03315343099460293
2015-02-20,POLITICIAN,YEMEN,1,4.0,10,-0.3968253968254,False,43,1297,0.03315343099460293
2015-02-20,MOROCCAN,,1,4.0,3,-2.91666666666666,False,43,1297,0.03315343099460293
2015-02-20,REPRESENTATIVES,,1,1.0,8,-4.66417910447761,False,43,1297,0.03315343099460293
2015-02-20,PRISON,,2,7.0,20,-3.3003300330033,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,,1,4.0,10,1.91938579654511,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,RIYADH,1,4.0,2,-4.05263157894737,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,GOVERNMENT,1,3.4,2,-1.9543973941368,False,43,1297,0.03315343099460293
2015-02-20,LIBYA,,1,1.9,1,-3.84356035064059,False,43,1297,0.03315343099460293
2015-02-20,GOVERNMENT OFFICIAL,NEWS AGENCY,1,0.4,2,-8.82352941176471,False,43,1297,0.03315343099460293
2015-02-20,SUNNI,YEMEN,4,-10.0,10,-6.36550308008214,False,43,1297,0.03315343099460293
2015-02-20,YEMENI,,3,-4.0,6,-3.34928229665072,False,43,1297,0.03315343099460293
2015-02-20,LILLE,ADEN,1,1.9,10,-2.51937984496124,False,43,1297,0.03315343099460293
2015-02-20,AL QAEDA,TERRORIST,4,-10.0,10,-2.55813953488372,False,43,1297,0.03315343099460293
2015-02-20,UNITED KINGDOM,GOVERNMENT,1,3.5,10,-1.92307692307693,False,43,1297,0.03315343099460293
2015-02-20,SAUDI,,1,-0.4,2,-1.4321295143213,False,43,1297,0.03315343099460293
2015-02-20,YEMENI,YEMEN,3,-2.0,2,-2.37717908082409,False,43,1297,0.03315343099460293
2015-02-20,,INSURGENT,4,-10.0,6,-2.07547169811321,False,43,1297,0.03315343099460293
2015-02-20,MINIST,,1,3.0,2,-0.34602076124568,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,STUDENT,1,2.8,6,-2.04444444444444,False,43,1297,0.03315343099460293
2015-02-20,POLITICIAN,UNITED KINGDOM,1,0.4,10,-1.02669404517453,False,43,1297,0.03315343099460293
2015-02-20,ISRAEL,YEMENI,4,-10.0,4,-7.35785953177257,False,43,1297,0.03315343099460293
2015-02-20,NEIGHBORHOOD,ALI ABDULLAH,4,-10.0,6,-4.21455938697318,False,43,1297,0.03315343099460293
2015-02-20,SAUDI ARABIA,ISLAMIC,1,-0.4,2,-2.8,False,43,1297,0.03315343099460293
2015-02-20,OBAMA,YEMEN,1,0.0,1,-5.81516095534787,False,43,1297,0.03315343099460293
2015-02-20,GOVERNMENT,,1,3.0,6,0.47846889952153,False,43,1297,0.03315343099460293
2015-02-20,PRESIDENT,MILITANT,4,-5.0,10,-3.28767123287671,False,43,1297,0.03315343099460293
2015-02-20,TERRORIST,,4,-10.0,10,-5.65217391304347,False,43,1297,0.03315343099460293
2015-02-20,OBAMA,YEMEN,1,3.4,8,-6.67539267015707,False,43,1297,0.03315343099460293
2015-02-20,FRENCH,YEMEN,2,7.0,10,-8.7378640776699,False,43,1297,0.03315343099460293
2015-02-20,,GOVERNMENT,3,-5.0,10,-3.33333333333333,False,43,1297,0.03315343099460293
2015-02-20,,YEMEN,1,4.0,10,2.88808664259928,False,43,1297,0.03315343099460293
2015-02-20,REPRESENTATIVES,SANA,3,-6.5,6,0.82417582417583,False,43,1297,0.03315343099460293
2015-02-20,BUSINESS,,3,-4.0,8,-4.52961672473867,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,UNITED STATES,1,2.8,1,-1.17749672917575,False,43,1297,0.03315343099460293
2015-02-20,PRESIDENT,SERVICEM,1,0.0,7,-4.43349753694581,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,,3,-7.0,5,-4.78468899521531,True,43,1297,0.03315343099460293
2015-02-20,ADEN,AL QAIDA,4,-10.0,1,-5.76131687242798,False,43,1297,0.03315343099460293
2015-02-20,MILITARY OFFICIAL,YEMENI,1,0.0,1,-6.76532769556025,False,43,1297,0.03315343099460293
2015-02-20,THE SECURITY COUNCIL,SHIA,1,3.0,2,-3.36391437308868,False,43,1297,0.03315343099460293
2015-02-20,MILITIA,YEMEN,3,-5.0,2,-1.6,False,43,1297,0.03315343099460293
2015-02-20,GOVERNMENT,,2,10.0,10,-2.27623532170141,False,43,1297,0.03315343099460293
2015-02-20,MILITARY,YEMEN,1,7.0,6,-2.05992509363296,False,43,1297,0.03315343099460293
2015-02-20,LIBYA,BAHRAINI,1,1.9,1,-3.84356035064059,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,,1,-0.4,10,-0.73637702503682,False,43,1297,0.03315343099460293
2015-02-20,,FIGHTER,1,7.0,2,-6.24203821656051,False,43,1297,0.03315343099460293
2015-02-20,UN ENVOY,YEMEN,1,4.0,2,-1.4321295143213,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,MILITARY,4,-5.0,8,-2.63157894736842,False,43,1297,0.03315343099460293
2015-02-20,ENVOY,YEMENI,2,7.4,10,-1.0600706713781,True,43,1297,0.03315343099460293
2015-02-20,YEMEN,,1,-0.4,8,0.51933064050779,False,43,1297,0.03315343099460293
2015-02-20,FIGHTER,YEMENI,4,-10.0,8,-6.81670382757339,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,AUSTRALIAN,1,2.8,2,-5.35714285714286,False,43,1297,0.03315343099460293
2015-02-20,STUDENT,,4,-5.0,6,1.70506912442396,False,43,1297,0.03315343099460293
2015-02-20,ACTIVIST,,1,1.0,6,-5.82010582010582,False,43,1297,0.03315343099460293
2015-02-20,YEMENI,,1,0.0,6,0.841852074564041,False,43,1297,0.03315343099460293
2015-02-20,POLICE,ACTIVIST,4,-10.0,10,-12.7659574468085,False,43,1297,0.03315343099460293
2015-02-20,RUSSIA,UN SECURITY COUNCIL,3,-5.0,2,-3.48484848484849,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,REBEL,1,4.0,5,-2.41228070175438,False,43,1297,0.03315343099460293
2015-02-20,UNIVERSITY,YEMEN,1,4.0,10,-0.38610038610039,False,43,1297,0.03315343099460293
2015-02-20,WASHINGTON,EMBASSY,4,-4.0,10,-6.9327731092437,False,43,1297,0.03315343099460293
2015-02-20,ADEN,LILLE,1,2.8,10,-2.51937984496124,False,43,1297,0.03315343099460293
2015-02-20,FIGHTER,FIGHTER,3,-2.0,6,-2.37717908082409,False,43,1297,0.03315343099460293
2015-02-20,OBAMA,QATAR,1,2.8,4,-4.16666666666666,False,43,1297,0.03315343099460293
2015-02-20,SAUDI ARABIA,YEMEN,1,3.0,10,-1.36730888750777,False,43,1297,0.03315343099460293
2015-02-20,SYRIAN,BARACK OBAMA,1,0.0,6,-7.90816326530612,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,SOMALI,1,4.0,6,-7.16049382716049,False,43,1297,0.03315343099460293
2015-02-20,MINIST,EGYPTIAN,4,-10.0,1,-4.84891075193254,False,43,1297,0.03315343099460293
2015-02-20,IRANIAN,,4,-10.0,8,-4.24076607387141,False,43,1297,0.03315343099460293
2015-02-20,IRAN,YEMEN,1,1.9,1,-1.17749672917575,False,43,1297,0.03315343099460293
2015-02-20,SANAA,EMBASSY,4,-4.0,10,-6.49350649350649,False,43,1297,0.03315343099460293
2015-02-20,SANAA,PRESIDENT,4,-5.0,10,-6.88524590163934,False,43,1297,0.03315343099460293
2015-02-20,THE US,SANAA,4,-4.0,10,-6.5843621399177,False,43,1297,0.03315343099460293
2015-02-20,AL QAEDA,YEMEN,2,7.4,10,-2.55813953488372,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,AL QAEDA,2,5.0,4,-2.07547169811321,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,AUSTRALIAN,1,3.0,2,-5.35714285714286,False,43,1297,0.03315343099460293
2015-02-20,COMMUNITY,IRAN,1,2.8,2,-1.36730888750777,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,UNITED NATIONS,3,-4.4,6,-3.17460317460317,False,43,1297,0.03315343099460293
2015-02-20,UNITED STATES,,1,0.0,3,-6.90276110444178,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,PARLIAMENT,1,4.0,10,-2.65848670756646,False,43,1297,0.03315343099460293
2015-02-20,SANAA,,1,3.4,10,1.76211453744494,False,43,1297,0.03315343099460293
2015-02-20,SUNNI,REBEL,4,-10.0,10,-1.26582278481012,False,43,1297,0.03315343099460293
2015-02-20,,ASSAILANT,4,-9.0,6,-6.76532769556025,True,43,1297,0.03315343099460293
2015-02-20,OBAMA,ABDULLAH,1,0.0,1,-5.81516095534787,False,43,1297,0.03315343099460293
2015-02-20,,YEMEN,3,-2.0,5,-2.07547169811321,False,43,1297,0.03315343099460293
2015-02-20,,MILITARY,1,2.8,6,-3.53982300884956,False,43,1297,0.03315343099460293
2015-02-20,YEMENI,UN ENVOY,1,4.0,8,-1.4321295143213,False,43,1297,0.03315343099460293
2015-02-20,BELIEVER,,4,-10.0,3,-4.91329479768786,False,43,1297,0.03315343099460293
2015-02-20,STUDENT,,3,-2.0,4,1.70506912442396,False,43,1297,0.03315343099460293
2015-02-20,GOVERNMENT,,1,8.0,10,-2.55813953488372,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,UNITED STATES,1,1.9,2,-1.92307692307693,False,43,1297,0.03315343099460293
2015-02-20,SANAA,,4,-4.0,10,-0.77787381158168,False,43,1297,0.03315343099460293
2015-02-20,YEMENI,AL QAIDA,3,-6.5,1,-6.85714285714285,False,43,1297,0.03315343099460293
2015-02-20,GUNMEN,COMMANDER,4,-10.0,6,-8.73362445414851,False,43,1297,0.03315343099460293
2015-02-20,POLICE,MILITIA,4,-10.0,10,-1.89573459715639,False,43,1297,0.03315343099460293
2015-02-20,RULER,,3,-4.0,10,-8.37209302325577,False,43,1297,0.03315343099460293
2015-02-20,DELEGATE,MINIST,1,1.0,10,0.0,False,43,1297,0.03315343099460293
2015-02-20,GOVERNOR,,1,1.0,10,0.47846889952153,False,43,1297,0.03315343099460293
2015-02-20,POLITICAL PARTIES,YEMEN,3,-4.0,8,-2.48447204968944,False,43,1297,0.03315343099460293
2015-02-20,IRAN,SANAA,1,2.8,10,-3.78250591016548,False,43,1297,0.03315343099460293
2015-02-20,ROYAL COURT,SAUDI,1,1.0,2,-0.73637702503682,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,SANAA,4,-9.5,2,-5.35714285714286,False,43,1297,0.03315343099460293
2015-02-20,IRAN,,1,4.0,2,0.92050209205021,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,,2,7.0,2,-1.6,False,43,1297,0.03315343099460293
2015-02-20,,IRAQ,3,-4.4,10,-2.04081632653061,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,,4,-10.0,10,-3.27868852459017,False,43,1297,0.03315343099460293
2015-02-20,YEMENI,SAUDI,1,7.0,2,1.21951219512196,False,43,1297,0.03315343099460293
2015-02-20,YEMEN,,1,-0.4,4,-2.37717908082409,False,43,1297,0.03315343099460293
2015-02-20,ARMY,,1,0.0,4,-6.87753773485185,False,43,1297,0.03315343099460293
2015-02-20,IRAQ,GUNMEN,4,-5.0,6,-7.48031496062992,False,43,1297,0.03315343099460293
